Mbh		 abh		 Ewind		 Eacc		 Eacc_ADAF		 Mexp		 filename       tff         Md
2.574e+02	8.102e-02	4.453e+50	3.921e+50	3.921e+50	255.51694922161133	zem5/285.0/profile4	3642010.952164811	1.0899626193653204e-08
2.617e+02	6.746e-02	0.000e+00	0.000e+00	0.000e+00	259.8599239516434	zem5/290.0/profile45	7641080.122871395	0
2.635e+02	6.487e-02	0.000e+00	0.000e+00	0.000e+00	261.326776951299	zem5/295.0/profile27	5837556.214023208	0
1.258e+01	9.483e-01	5.478e+52	3.915e+54	2.170e+52	17.196971765235485	zem4/20.0/profile33	275.92536615487796	0.07489981928574549
1.577e+01	9.483e-01	5.442e+52	4.990e+54	2.181e+52	21.01907058210732	zem4/25.0/profile66	250.73147673891933	0.09326483078034009
1.918e+01	9.483e-01	5.356e+52	6.140e+54	2.168e+52	24.829595868714524	zem4/30.0/profile14	242.8668679559484	0.09710410184821994
2.264e+01	9.483e-01	5.102e+52	7.304e+54	2.106e+52	28.561942347653	zem4/35.0/profile88	232.24950891285152	0.09306406764703935
2.605e+01	9.483e-01	5.084e+52	8.452e+54	2.131e+52	32.48828099321638	zem4/40.0/profile44	241.60784696203908	0.09842519620639424
2.977e+01	9.483e-01	3.891e+52	9.709e+54	8.345e+52	35.92250282814029	zem4/45.0/profile47	168.21278753300547	0.08870220711345543
3.328e+01	9.483e-01	3.975e+52	1.088e+55	4.103e+52	39.68843942151107	zem4/50.0/profile43	189.0277796059176	0.04667691587085782
4.268e+01	8.046e-01	2.790e+52	4.346e+53	1.250e+52	43.68014619406975	zem4/55.0/profile36	181.0385932004271	0.019753938972790937
4.703e+01	7.924e-01	2.569e+52	4.113e+53	1.158e+52	47.85225957979081	zem4/60.0/profile86	168.75717389568703	0.02022658623317714
5.119e+01	7.739e-01	2.850e+52	3.678e+53	1.325e+52	52.01151648195693	zem4/65.0/profile35	206.72128705977843	0.015834642560396493
5.959e+01	6.785e-01	2.420e+52	1.493e+53	1.314e+52	59.89120525376266	zem4/75.0/profile59	210.55312462872615	0.008822864100638943
6.358e+01	6.487e-01	2.331e+52	1.173e+53	1.324e+52	63.790387755932244	zem4/80.0/profile24	216.92044921084403	0.007780268555258048
1.118e+02	4.306e-01	8.269e+51	9.758e+51	9.758e+51	111.12547053641752	zem4/135.0/profile23	246.92829108258528	0.001420346646598092
1.722e+00	9.489e-01	1.270e+53	2.576e+53	6.498e+52	136.41746209440444	zem4/140.0/profile11	2103.635421705346	94.29757439053199
2.066e+00	9.483e-01	1.582e+53	3.717e+53	7.921e+52	141.20958914477973	zem4/145.0/profile12	2119.8598155003806	89.77953072879029
3.045e+00	9.481e-01	2.581e+53	7.030e+53	1.255e+53	155.61340957475753	zem4/160.0/profile12	2323.088295441204	78.38097160814266
1.372e+02	3.147e-01	1.245e+51	1.511e+51	1.511e+51	136.13664833918452	zem4/165.0/profile24	275.370875797159	0.00024239585944119235
3.218e+00	9.480e-01	2.835e+53	7.613e+53	1.388e+53	165.28127456832425	zem4/170.0/profile11	2461.242064955195	80.17630359907214
1.574e+02	2.236e-01	8.105e+51	8.509e+51	8.509e+51	156.6421070977637	zem4/175.0/profile23	1251.1745794137312	0.0025698463189559703
1.603e+02	4.182e-01	3.530e+52	4.598e+52	2.998e+52	159.96763876640136	zem4/180.0/profile24	609.9918994256515	0.013859705680570539
1.663e+02	2.516e-01	8.707e+51	9.238e+51	9.238e+51	165.42543203307164	zem4/185.0/profile23	1101.6243056464607	0.0028790820683384883
1.576e+02	2.437e-01	2.309e+50	2.758e+50	2.758e+50	156.5196976915673	zem4/190.0/profile21	495.70888440631967	2.7023382160750364e-05
1.749e+02	3.122e-01	1.856e+52	1.982e+52	1.982e+52	174.27920651048112	zem4/195.0/profile31	938.4365089035123	0.006714703573743273
1.788e+02	3.381e-01	2.348e+52	2.530e+52	2.530e+52	178.019491424324	zem4/200.0/profile29	799.6918843185402	0.009080201437126177
1.196e+02	9.482e-01	7.202e+53	3.989e+55	2.774e+53	197.97463787501584	zem4/205.0/profile52	2828.207443984297	2.325682658389414
1.875e+02	3.601e-01	2.825e+52	3.066e+52	3.066e+52	186.90966250112493	zem4/210.0/profile23	770.8184121147862	0.010371175617471274
1.929e+02	2.996e-01	1.719e+52	1.857e+52	1.857e+52	191.98322215625905	zem4/215.0/profile23	894.250454106058	0.006477586831105526
1.960e+02	3.806e-01	3.251e+52	3.579e+52	3.575e+52	195.2884524404044	zem4/220.0/profile29	681.8178072451274	0.012815156560113462
1.901e+02	2.406e-01	2.606e+50	3.231e+50	3.231e+50	188.5881163392739	zem4/225.0/profile22	334.27758416807194	5.87835859813255e-05
2.061e+02	2.961e-01	1.833e+52	1.980e+52	1.980e+52	205.33818471944062	zem4/230.0/profile24	923.7729198902996	0.0071128937424946356
2.094e+02	3.829e-01	3.284e+52	3.616e+52	3.613e+52	208.8098354778769	zem4/235.0/profile22	704.6034915636831	0.012908628180738202
2.141e+02	3.405e-01	2.007e+52	2.193e+52	2.193e+52	213.25390689034097	zem4/240.0/profile23	866.5396863732834	0.007197692704180516
1.485e+02	9.482e-01	7.814e+53	4.962e+55	2.942e+53	235.36530010779808	zem4/245.0/profile16	2878.119694191616	2.781219035352392
2.195e+02	3.642e-01	2.423e+52	2.716e+52	2.715e+52	218.4834549843884	zem4/250.0/profile24	569.6988658124766	0.009801191277563575
2.269e+02	3.447e-01	2.810e+52	3.092e+52	3.092e+52	226.21021441012607	zem4/255.0/profile57	795.6825032755643	0.011149013170942737
2.218e+02	2.665e-01	1.911e+51	2.199e+51	2.199e+51	220.37297858091128	zem4/260.0/profile21	564.5739592451076	0.00043602694591979025
2.345e+02	3.582e-01	2.601e+52	2.893e+52	2.893e+52	233.6837143934159	zem4/265.0/profile22	715.2576829503907	0.01036892781243036
2.405e+02	3.195e-01	2.323e+52	2.558e+52	2.558e+52	239.39788387370098	zem4/270.0/profile23	804.3836965584699	0.009890447710024846
2.445e+02	3.391e-01	2.849e+52	3.147e+52	3.147e+52	243.55029822411186	zem4/275.0/profile24	758.2477020195428	0.012653231986980606
2.531e+02	9.240e-02	4.483e+49	3.656e+49	3.656e+49	251.34220196469795	zem4/280.0/profile88	4420752.885513871	0.004837370536265589
2.579e+02	6.931e-02	3.131e+50	3.072e+50	3.072e+50	254.99365889313358	zem4/285.0/profile23	32804.29314246374	2.435250736778071e-06
2.612e+02	9.158e-02	0.000e+00	0.000e+00	0.000e+00	259.1233966928044	zem4/290.0/profile4	4161634.261961555	0
2.678e+02	7.769e-02	0.000e+00	0.000e+00	0.000e+00	265.6844524244026	zem4/295.0/profile4	3825130.0830368153	0
1.224e+01	9.483e-01	5.258e+52	3.803e+54	2.104e+52	16.737395379829053	3zem4/20.0/profile25	269.2074147699231	0.07386009089992691
1.561e+01	9.483e-01	4.350e+52	4.935e+54	1.783e+52	20.034601855957003	3zem4/25.0/profile45	214.08720286239307	0.06517949146414359
2.204e+01	8.737e-01	2.072e+52	5.519e+53	9.196e+51	23.077001978079604	3zem4/30.0/profile24	109.33198003160349	0.030843181730207263
2.578e+01	8.381e-01	1.997e+52	4.178e+53	8.568e+51	26.610881156641817	3zem4/35.0/profile25	116.22929756178628	0.018872977131058944
2.959e+01	8.689e-01	2.824e+52	6.259e+53	1.186e+52	30.878751906872484	3zem4/40.0/profile13	162.9497739524765	0.02323076444857153
3.362e+01	8.323e-01	2.600e+52	4.640e+53	1.130e+52	34.641172771282015	3zem4/45.0/profile51	165.19971650698454	0.01833233280626205
3.763e+01	8.123e-01	2.652e+52	4.155e+53	1.173e+52	38.60201002112202	3zem4/50.0/profile37	173.80217492283595	0.017255961171823563
4.136e+01	6.576e-01	1.436e+52	9.654e+52	7.790e+51	41.461805419532205	3zem4/55.0/profile27	113.2678713160659	0.008039008129271021
4.494e+01	5.953e-01	1.374e+52	4.354e+52	8.856e+51	44.96496762640201	3zem4/60.0/profile24	161.46166878583642	0.002442003565332828
4.940e+01	6.179e-01	1.576e+52	7.475e+52	9.256e+51	49.458383681546934	3zem4/65.0/profile11	153.9390966325659	0.005482121305933062
5.280e+01	4.944e-01	7.893e+51	1.669e+52	6.104e+51	52.3116203988505	3zem4/70.0/profile24	95.47471004116322	0.002662917838741098
6.522e+01	5.042e-01	1.171e+52	2.072e+52	9.337e+51	64.8774426646349	3zem4/85.0/profile24	183.8267651308383	0.002110572577114412
1.693e+00	9.490e-01	1.230e+53	2.472e+53	6.250e+52	140.4729174921541	3zem4/145.0/profile13	2110.5803419131835	100.14017434764702
